Unnamed: 0,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
10568,24865535,187973470,1,1.0,48,8027,41.42333,2.18107,1,1,2,1.0,1.0,1.0,30.0,1,0,0,0,0,0,10,7,3.4011973816621555
5678,14417199,21654263,0,2.0,6,8010,41.39378,2.17305,1,0,7,1.5,3.0,6.0,160.0,2,0,29,59,89,364,2,7,5.075173815233827
13406,30850098,170716140,0,133.0,3,8001,41.38308,2.16513,1,0,4,2.0,2.0,3.0,77.0,32,0,6,13,43,318,0,8,4.343805421853684
13796,31571412,163306741,0,12.0,6,8011,41.38365,2.15843,1,1,3,2.0,1.0,1.0,42.0,3,0,8,33,56,56,25,6,3.737669618283368
13538,31134706,658198,0,1.0,3,8002,41.38407,2.17446,1,1,1,1.5,1.0,2.0,19.0,32,0,8,38,46,267,0,8,2.9444389791664403
13391,30819570,4269290,0,2.0,6,8029,41.38319,2.14554,1,1,4,1.0,2.0,2.0,50.0,2,0,23,35,61,336,9,6,3.912023005428146
12227,28276809,2202284,0,12.0,57,8028,41.37663,2.12708,1,0,6,1.5,4.0,4.0,129.0,3,0,8,28,51,142,19,7,4.859812404361672
3881,8687504,1447144,0,71.0,16,8004,41.37296,2.16567,1,0,6,1.0,2.0,5.0,90.0,3,0,22,52,82,357,4,7,4.499809670330265
13754,31490551,201741093,0,206.0,48,8027,41.42047,2.18427,1,0,7,2.0,4.0,4.0,97.0,1,0,3,7,12,233,0,8,4.574710978503383
12311,28542018,69535269,0,2.0,3,8001,41.37474,2.17468,1,1,2,1.0,1.0,1.0,49.0,3,0,3,11,11,11,12,7,3.8918202981106265
10841,25446113,100152046,0,22.0,10,8003,41.38696,2.18224,1,0,5,2.0,3.0,4.0,121.0,31,0,0,8,38,313,1,7,4.795790545596741
4936,12727132,1333556,0,5.0,3,8001,41.3782,2.17468,1,1,1,1.0,1.0,2.0,150.0,31,0,1,9,9,231,1,6,5.010635294096256
12507,29115445,210668649,1,7.0,56,8010,41.38815,2.1751,5,1,2,1.0,1.0,1.0,500.0,1,0,0,0,0,199,2,7,6.214608098422191
17693,36089725,271484799,0,0.0,21,8012,41.4047,2.15156,1,0,3,1.0,1.0,2.0,180.0,3,0,27,57,87,87,0,8,5.19295685089021
7749,19536700,134698146,0,36.0,50,8015,41.37829,2.15865,1,0,6,2.0,4.0,5.0,107.0,1,0,9,26,39,151,16,6,4.672828834461906
12623,29322649,1447164,0,2.0,20,8018,41.39491,2.19021,21,0,3,1.0,1.0,2.0,180.0,31,0,0,3,3,52,2,7,5.19295685089021
5237,13455412,76881375,0,1.0,65,8008,41.3978,2.15907,5,1,4,1.0,1.0,4.0,200.0,1,0,30,60,90,180,0,8,5.298317366548036
3946,8978429,46914366,0,2.0,16,8004,41.37349,2.166,3,2,1,1.0,1.0,8.0,33.0,1,0,27,57,87,362,12,7,3.49650756146648
10124,23992269,35069722,0,2.0,16,8004,41.37254,2.16867,1,0,6,1.0,2.0,2.0,95.0,2,0,2,6,18,271,66,7,4.553876891600541
2165,3583512,18051054,0,4.0,54,8005,41.41228,2.22199,4,0,4,0.5,1.0,3.0,57.0,3,0,20,45,72,217,26,6,4.04305126783455
2887,5726048,1391607,0,101.0,65,8012,41.40431,2.16024,1,0,4,1.0,2.0,3.0,80.0,3,0,7,7,7,198,13,5,4.382026634673881
10112,23974587,180196986,0,1.0,32,8025,41.40465,2.17385,1,1,1,1.0,1.0,1.0,50.0,1,0,9,25,55,55,8,6,3.912023005428146
8717,21464596,151637037,0,23.0,21,8012,41.40116,2.16388,1,0,3,1.0,1.0,2.0,123.0,1,0,0,0,0,0,10,6,4.812184355372417
14818,33014517,248473434,1,1.0,57,8014,41.3699,2.13264,1,1,2,1.0,1.0,1.0,45.0,1,0,0,6,6,7,16,7,3.80666248977032
16250,34766054,238449863,1,11.0,15,8002,41.3845,2.17223,1,1,2,3.0,1.0,1.0,59.0,1,0,0,1,4,163,14,7,4.07753744390572
10669,25090635,13493513,0,2.0,19,8001,41.38269,2.1702,1,1,4,1.5,2.0,4.0,150.0,3,0,3,10,10,159,11,7,5.010635294096256
5668,14400360,3516334,1,3.0,6,8011,41.38534,2.15779,1,0,5,1.0,3.0,4.0,117.0,5,0,1,6,14,204,29,7,4.762173934797756
172,374561,1818044,0,3.0,3,8002,41.37744,2.17776,1,1,2,1.0,1.0,1.0,55.0,2,0,8,30,60,285,23,6,4.007333185232471
640,907219,2041901,0,17.0,65,8024,41.40815,2.15992,1,0,6,1.0,2.0,3.0,85.0,3,0,1,3,15,283,10,6,4.442651256490317
10984,25722169,139524803,0,2.0,3,8001,41.38306,2.16534,1,1,2,1.0,1.0,1.0,55.0,5,0,2,15,28,28,18,7,4.007333185232471
12425,28937284,58840794,0,2.0,6,8013,41.40294,2.17157,1,1,3,1.0,2.0,2.0,52.0,3,0,7,17,33,181,34,6,3.951243718581428
17204,35692766,76654996,0,0.0,3,8003,41.3858,2.18293,1,1,2,1.0,1.0,1.0,60.0,2,0,29,59,82,333,1,7,4.0943445622221
11046,25861509,193696134,1,1.0,57,8004,41.37207,2.14522,1,1,2,1.0,1.0,1.0,54.0,2,0,12,40,70,160,52,7,3.9889840465642745
5067,13106697,2748428,0,3.0,54,8005,41.4,2.20643,1,0,4,2.0,2.0,3.0,95.0,2,0,7,20,27,238,50,7,4.553876891600541
15870,34386935,259595626,0,1.0,16,8004,41.37427,2.15988,1,1,2,1.0,1.0,1.0,59.0,3,0,14,44,74,74,4,7,4.07753744390572
15015,33356052,9546928,0,11.0,65,8012,41.39996,2.15752,3,1,2,2.0,1.0,1.0,8000.0,1,0,2,17,37,205,0,8,8.987196820661973
7438,18966468,132275369,1,2.0,57,8014,41.36913,2.1339,1,1,2,1.0,1.0,1.0,65.0,3,0,3,10,23,26,74,7,4.174387269895637
13261,30550099,104594968,0,1.0,54,8026,41.41237,2.1868,1,1,2,1.0,1.0,1.0,18.0,1,0,0,0,0,0,1,6,2.8903717578961645
10027,23797677,28536458,0,2.0,6,8015,41.37601,2.15108,1,1,2,1.0,1.0,1.0,49.0,2,0,0,0,0,0,0,7,3.8918202981106265
13503,31040094,231845783,0,2.0,54,8005,41.39429,2.19222,3,1,2,1.0,2.0,1.0,60.0,1,0,17,30,60,149,2,7,4.0943445622221
8922,21721812,158023606,0,131.0,54,8041,41.412,2.17829,1,0,5,1.0,2.0,5.0,138.0,1,0,2,13,39,293,29,6,4.927253685157205
17563,35979938,40778566,0,2.0,54,8019,41.41108,2.21367,1,0,6,1.0,2.0,3.0,178.0,5,0,17,36,36,36,1,7,5.181783550292085
15062,33397395,246748590,0,2.0,6,8011,41.38399,2.16261,1,1,2,1.5,1.0,1.0,33.0,3,0,14,14,14,17,13,6,3.49650756146648
9029,21878248,158430340,0,1.0,48,8027,41.42546,2.17712,1,0,4,1.0,2.0,4.0,60.0,4,0,0,0,3,63,48,7,4.0943445622221
2487,4579343,299462,0,111.0,59,8006,41.39616,2.15131,1,0,7,1.5,4.0,4.0,250.0,4,0,14,34,55,154,9,7,5.521460917862246
9325,22576183,3619087,0,1.0,5,8009,41.39761,2.16993,1,1,1,1.5,1.0,1.0,86.0,1,0,0,0,0,0,0,8,4.454347296253507
14625,32761275,35690246,0,5.0,30,8015,41.38156,2.15506,1,1,2,2.0,1.0,1.0,23.0,1,0,25,55,85,348,15,7,3.1354942159291497
12737,29558931,1414702,0,22.0,48,8030,41.43317,2.18597,1,0,4,1.0,1.0,2.0,55.0,4,0,6,16,33,103,4,4,4.007333185232471
8260,20382103,145348806,0,1.0,6,8029,41.38498,2.14531,1,1,1,1.5,1.0,1.0,18.0,2,0,0,1,5,52,64,7,2.8903717578961645
14597,32730646,63048416,0,29.0,3,8003,41.37991,2.18862,1,0,4,1.0,3.0,3.0,66.0,32,0,0,0,0,0,0,8,4.189654742026425
14149,32177860,6538012,0,14.0,57,8004,41.37113,2.15951,18,1,2,2.0,1.0,2.0,99.0,1,0,10,37,59,331,1,7,4.59511985013459
2025,3331739,7290200,0,5.0,6,8011,41.3852,2.1585,1,0,4,1.0,1.0,1.0,180.0,3,0,6,33,51,141,29,7,5.19295685089021
1873,3045137,3657456,0,2.0,15,8002,41.38223,2.17512,1,0,6,1.5,2.0,4.0,216.0,3,0,3,8,20,280,62,7,5.375278407684165
355,611366,3031754,0,1.0,5,8008,41.39454,2.16014,1,0,12,3.0,6.0,10.0,350.0,2,0,3,7,20,272,54,7,5.857933154483459
5362,13728163,70135382,0,1.0,17,8005,41.40122,2.19942,1,1,2,1.0,1.0,1.0,38.0,7,0,0,0,0,0,0,8,3.6375861597263857
12056,27875809,124986017,0,1.0,19,8001,41.38002,2.17178,1,0,2,1.0,1.0,1.0,90.0,4,0,11,15,27,110,14,5,4.499809670330265
13043,30059649,48171832,1,10.0,57,8004,41.36957,2.14522,1,0,2,2.0,1.0,2.0,50.0,1,0,8,36,66,307,27,7,3.912023005428146
1165,1491290,2439400,0,55.0,32,8013,41.40279,2.17791,1,0,7,1.0,3.0,5.0,108.0,2,0,5,19,22,216,7,6,4.68213122712422
16627,35135979,45510964,0,9.0,6,8008,41.39492,2.16086,1,0,3,2.0,2.0,2.0,148.0,32,0,4,34,64,339,0,8,4.997212273764115
17293,35781726,269179544,0,1.0,19,8001,41.38121,2.16617,1,0,3,1.0,1.0,1.0,140.0,1,0,16,46,76,100,0,8,4.941642422609304
3396,7194911,37648307,0,1.0,6,8013,41.40035,2.17247,1,1,2,1.0,1.0,1.0,40.0,3,0,0,0,0,0,0,7,3.688879454113936
12916,29876225,181688018,1,6.0,6,8007,41.38679,2.16774,1,0,5,1.0,2.0,4.0,99.0,1,0,1,2,8,71,2,7,4.59511985013459
3128,6536977,26521943,0,30.0,21,8012,41.40022,2.1594,1,0,5,1.0,2.0,3.0,105.0,1,0,6,31,56,136,2,6,4.653960350157523
9697,23211754,171236207,0,116.0,21,8021,41.40502,2.16011,1,0,10,2.0,3.0,9.0,110.0,1,0,7,22,43,318,4,6,4.700480365792417
14547,32666721,130223809,0,12.0,57,8004,41.37358,2.15849,1,0,2,1.0,1.0,1.0,43.0,32,0,0,0,0,255,0,8,3.7612001156935615
11815,27381858,166250009,0,2.0,54,8026,41.41243,2.1781,1,1,2,1.0,1.0,1.0,45.0,1,0,11,35,44,318,51,7,3.80666248977032
9386,22739717,69815537,1,11.0,3,8001,41.38185,2.17072,1,0,2,1.0,1.0,1.0,60.0,30,0,0,0,0,0,2,7,4.0943445622221
14803,32987251,248266550,0,1.0,21,8024,41.40832,2.15927,1,1,6,1.0,2.0,4.0,50.0,3,0,3,10,23,109,4,7,3.912023005428146
10566,24861337,20890964,1,1.0,6,8013,41.40323,2.17161,1,1,2,1.0,1.0,1.0,85.0,2,0,6,10,36,311,20,7,4.442651256490317
4356,10647408,54979601,1,1.0,16,8004,41.37351,2.16758,1,0,4,1.0,2.0,3.0,90.0,3,0,4,10,18,282,31,7,4.499809670330265
13810,31587741,128351863,0,3.0,26,8003,41.38555,2.19716,1,1,3,1.0,1.0,2.0,42.0,1,0,1,2,18,19,35,6,3.737669618283368
13250,30527749,228853494,0,1.0,57,8014,41.37555,2.1427,1,1,2,1.0,1.0,1.0,30.0,2,0,0,0,0,0,1,7,3.4011973816621555
3588,7754093,2525519,0,7.0,8,8019,41.4159,2.2178,1,1,2,1.0,2.0,2.0,50.0,4,0,8,28,58,59,8,7,3.912023005428146
13721,31466407,28720849,0,1.0,25,8029,41.38612,2.14651,1,1,1,1.5,1.0,1.0,27.0,1,0,11,34,64,64,1,7,3.295836866004329
10188,24153933,162813642,1,1.0,65,8024,41.4062,2.16212,1,1,2,1.0,1.0,1.0,26.0,1,0,1,8,30,114,38,7,3.258096538021482
325,569824,2804421,0,1.0,6,8029,41.39087,2.14612,1,1,2,2.0,1.0,1.0,29.0,2,0,0,0,0,190,4,7,3.367295829986474
7893,19711893,32026211,1,1.0,57,8014,41.37646,2.14629,1,0,2,1.0,1.0,2.0,125.0,30,0,9,32,32,32,0,7,4.8283137373023015
5173,13304703,1333556,0,5.0,3,8001,41.37624,2.17356,1,1,2,1.0,1.0,1.0,37.0,31,0,17,47,77,352,0,7,3.610917912644224
5650,14364594,85528266,0,1.0,32,8025,41.40638,2.17569,1,0,5,2.0,2.0,4.0,80.0,1,0,0,1,2,63,56,7,4.382026634673881
6746,17578828,10287576,0,4.0,25,8036,41.39006,2.15583,1,0,7,2.0,4.0,4.0,140.0,3,0,1,8,11,88,30,6,4.941642422609304
15200,33615508,231081548,0,4.0,3,8001,41.37855,2.17361,1,0,4,2.0,2.0,3.0,64.0,32,0,0,16,46,321,0,8,4.158883083359672
3210,6709737,30483623,0,1.0,21,8012,41.40515,2.15255,1,1,1,1.0,1.0,1.0,30.0,4,0,27,57,87,111,1,7,3.4011973816621555
16777,35296629,19394205,0,12.0,25,8029,41.38816,2.14503,18,1,6,1.0,1.0,6.0,300.0,1,0,0,0,23,298,0,8,5.703782474656201
12405,28860162,50791942,0,6.0,3,8001,41.37886,2.17342,1,0,3,1.0,2.0,1.0,89.0,30,0,14,44,61,336,3,7,4.48863636973214
4754,11969279,32141262,0,5.0,6,8013,41.40298,2.17438,10,1,3,2.0,1.0,2.0,40.0,1,0,8,29,59,334,15,7,3.688879454113936
8882,21721170,158023606,0,131.0,56,8003,41.38724,2.17977,1,0,6,2.0,2.0,3.0,188.0,1,0,2,4,7,233,30,6,5.236441962829949
2380,4207829,21825503,0,4.0,19,8001,41.37817,2.17397,24,0,6,2.0,2.0,4.0,99.0,2,0,9,32,58,319,2,6,4.59511985013459
14497,32588220,244920723,0,1.0,65,8024,41.4084,2.16013,1,1,1,1.0,1.0,1.0,26.0,2,0,9,12,24,299,14,7,3.258096538021482
8024,19908443,140988782,0,1.0,54,8005,41.39652,2.19751,1,1,2,1.0,1.0,1.0,20.0,2,0,4,4,4,4,50,6,2.995732273553991
12059,27888066,163668874,1,3.0,6,8011,41.38909,2.15872,1,0,6,1.0,2.0,3.0,300.0,1,0,13,36,66,334,90,7,5.703782474656201
6660,17445119,20765279,0,1.0,59,8022,41.40344,2.13796,1,1,1,1.0,1.0,1.0,40.0,1,0,0,0,0,0,0,8,3.688879454113936
17051,35566028,267583417,0,1.0,6,8013,41.40061,2.17531,1,1,4,1.0,2.0,4.0,99.0,2,0,8,25,39,217,4,7,4.59511985013459
8180,20220009,36156529,0,1.0,15,8002,41.38248,2.17482,1,1,2,2.0,1.0,1.0,40.0,2,0,0,0,0,0,0,6,3.688879454113936
7860,19686633,138658687,0,2.0,57,8004,41.37411,2.15491,1,1,1,1.0,1.0,1.0,35.0,2,0,18,37,37,37,30,6,3.555348061489413
4423,10879142,15442651,0,2.0,19,8001,41.38135,2.16556,1,1,4,1.0,1.0,2.0,75.0,3,0,0,0,0,0,6,7,4.31748811353631
1102,1397748,1228590,1,7.0,5,8007,41.39352,2.1634,1,0,4,1.0,1.0,2.0,190.0,2,0,4,9,14,181,45,7,5.247024072160486
15763,34302409,242522353,0,18.0,59,8006,41.40257,2.1491,1,0,5,1.0,1.0,3.0,160.0,1,0,0,0,0,3,0,8,5.075173815233827
8612,21227215,153389846,0,1.0,30,8011,41.38584,2.16145,1,1,2,1.5,1.0,1.0,45.0,76,0,0,0,0,159,0,8,3.80666248977032
8064,19963459,4459553,0,206.0,50,8011,41.38229,2.16006,1,0,4,2.0,2.0,4.0,380.0,4,0,5,35,65,340,1,7,5.940171252720432
3251,6783046,35509563,0,1.0,32,8025,41.40478,2.17262,1,1,1,1.0,1.0,1.0,89.0,1,0,30,57,87,362,6,7,4.48863636973214
3558,7669190,40264838,0,1.0,56,8003,41.38792,2.17698,1,1,1,2.0,1.0,1.0,30.0,1,0,0,0,0,0,0,8,3.4011973816621555
710,965733,5170597,0,5.0,30,8011,41.38398,2.16102,1,0,12,2.0,5.0,9.0,230.0,3,0,0,7,27,291,43,6,5.438079308923196
118,273229,1429552,1,1.0,6,8015,41.37704,2.15782,1,0,2,1.0,2.0,1.0,72.0,7,0,9,19,20,210,20,7,4.276666119016055
10217,24199914,182412656,0,2.0,54,8005,41.39509,2.19832,1,1,2,1.0,1.0,1.0,35.0,30,0,0,0,11,49,0,8,3.555348061489413
4600,11360820,8649081,0,1.0,6,8009,41.39173,2.16601,1,1,1,1.0,1.0,1.0,65.0,2,0,1,6,36,311,11,7,4.174387269895637
2043,3358397,16167019,0,1.0,55,8020,41.41734,2.19715,21,1,4,1.0,2.0,2.0,50.0,3,0,2,17,17,17,8,7,3.912023005428146
7422,18931503,92248178,0,1.0,30,8011,41.38528,2.15887,1,1,2,1.0,1.0,1.0,34.0,1,0,6,15,25,290,15,7,3.5263605246161616
6132,16116126,104876399,0,10.0,3,8004,41.37516,2.16804,1,0,4,1.0,1.0,3.0,99.0,1,0,7,27,51,118,1,6,4.59511985013459
14132,32160597,10708046,0,10.0,40,8028,41.37852,2.12256,1,1,1,3.0,1.0,1.0,11.0,40,0,30,60,86,361,0,8,2.3978952727983707
318,563971,2773231,1,1.0,6,8015,41.37707,2.15772,1,0,2,1.0,1.0,1.0,70.0,1,0,1,7,17,281,75,7,4.248495242049359
11678,27101007,203962030,0,0.0,6,8018,41.39171,2.18397,1,1,2,1.0,1.0,1.0,49.0,3,0,10,20,42,42,3,4,3.8918202981106265
5317,13648568,75620994,0,15.0,3,8002,41.38316,2.18307,1,0,4,1.0,1.0,2.0,56.0,32,0,11,41,71,346,2,7,4.02535169073515
14989,33309947,140571125,0,15.0,57,8014,41.379,2.13838,18,2,1,1.0,1.0,4.0,20.0,1,0,2,2,2,2,0,8,2.995732273553991
6608,17357711,116987578,0,1.0,52,8021,41.39335,2.14614,20,1,2,1.0,1.0,1.0,55.0,5,0,21,51,81,171,1,7,4.007333185232471
17477,35924479,4289463,0,4.0,40,8029,41.38767,2.1414,1,0,5,1.5,2.0,3.0,85.0,3,0,10,33,60,335,0,8,4.442651256490317
5005,12938496,3775349,1,37.0,3,8003,41.38254,2.18205,24,0,4,2.0,2.0,4.0,150.0,32,0,7,33,33,223,0,8,5.010635294096256
6525,17151423,114338664,0,20.0,32,8013,41.40238,2.18012,1,0,2,1.0,1.0,1.0,75.0,4,0,3,15,33,114,36,7,4.31748811353631
9576,23082394,103194370,0,3.0,6,8007,41.39055,2.16658,1,1,2,2.0,2.0,2.0,75.0,4,0,10,29,54,325,26,7,4.31748811353631
4275,10222805,24964305,1,1.0,6,8015,41.37733,2.1544,16,1,5,1.0,2.0,4.0,87.0,3,0,10,16,29,119,51,7,4.465908118654584
5741,14618817,51305426,1,1.0,50,8015,41.37915,2.15662,1,1,2,1.0,1.0,2.0,45.0,3,0,0,0,0,251,15,7,3.80666248977032
16945,35457793,177889501,0,0.0,47,8019,41.41033,2.20557,1,1,5,1.0,3.0,4.0,38.0,2,0,12,26,56,147,1,7,3.6375861597263857
5472,13946929,36131621,0,3.0,8,8019,41.41173,2.21268,1,1,2,1.0,1.0,1.0,38.0,2,0,20,40,70,345,10,7,3.6375861597263857
5818,14941403,89109224,0,11.0,26,8003,41.38026,2.18895,1,0,3,1.0,2.0,2.0,40.0,32,0,10,10,10,173,2,7,3.688879454113936
12259,28380834,214261939,0,1.0,6,8011,41.3825,2.16012,21,0,2,1.0,1.0,1.0,60.0,2,0,0,0,0,0,0,8,4.0943445622221
87,209673,1033366,0,1.0,21,8006,41.39895,2.15742,1,0,3,1.0,2.0,2.0,77.0,2,0,0,8,27,285,41,7,4.343805421853684
7633,19342564,14261482,1,1.0,16,8004,41.3733,2.15788,1,1,2,1.0,1.0,1.0,51.0,4,0,0,0,0,0,32,7,3.9318256327243257
4165,9841823,9477063,1,8.0,57,8004,41.37334,2.16244,21,0,4,1.0,1.0,1.0,126.0,5,0,0,5,18,274,34,7,4.836281906951478
3383,7150448,37447164,1,4.0,3,8002,41.38086,2.1786,1,1,2,1.5,1.0,1.0,54.0,1,0,23,39,61,319,49,7,3.9889840465642745
404,671458,3403659,0,6.0,16,8004,41.37237,2.16323,1,0,4,1.0,1.0,2.0,85.0,3,0,7,24,38,154,27,7,4.442651256490317
4913,12622252,17093533,1,2.0,5,8009,41.39512,2.16916,1,0,4,2.0,2.0,2.0,290.0,3,0,11,33,45,130,46,7,5.66988092298052
9368,22683764,161564321,0,7.0,24,8035,41.42455,2.12003,5,1,2,1.0,1.0,2.0,150.0,1,0,15,40,62,336,0,8,5.010635294096256
14701,32863549,170716140,0,133.0,19,8001,41.37966,2.16406,1,0,4,1.0,3.0,3.0,105.0,32,0,3,17,25,300,0,8,4.653960350157523
6380,16789407,6902105,0,2.0,6,8037,41.4002,2.1668,1,1,1,2.0,1.0,1.0,44.0,2,0,0,0,0,0,9,7,3.784189633918261
2242,3791813,19466459,0,1.0,16,8004,41.37399,2.16988,3,1,2,1.0,1.0,1.0,30.0,1,0,4,6,10,262,82,7,3.4011973816621555
12480,29047602,15552669,0,2.0,19,8001,41.37691,2.1682,1,1,1,2.0,1.0,1.0,49.0,2,0,11,18,48,231,25,7,3.8918202981106265
14877,33123410,19620636,0,2.0,62,8031,41.43073,2.17355,1,1,2,1.0,1.0,2.0,37.0,7,0,18,32,39,314,0,8,3.610917912644224
13655,31368822,234920353,0,1.0,48,8027,41.42318,2.18911,10,0,3,2.0,2.0,2.0,37.0,31,0,0,0,0,190,0,8,3.610917912644224
6312,16576575,50140027,1,1.0,56,8003,41.38591,2.1815,1,0,3,1.0,1.0,1.0,42.0,31,0,0,8,10,235,5,7,3.737669618283368
9222,22290737,162907021,1,2.0,6,8011,41.38458,2.156,23,1,1,1.0,1.0,1.0,26.0,3,0,2,7,31,278,32,7,3.258096538021482
10400,24465371,172462374,1,12.0,19,8001,41.37841,2.16931,24,0,4,1.5,2.0,4.0,69.0,32,0,7,37,67,102,0,8,4.23410650459726
5519,14029021,63375556,0,1.0,54,8005,41.39568,2.2043,1,1,1,1.0,1.0,1.0,49.0,2,0,23,53,83,84,15,7,3.8918202981106265
2437,4398914,3296843,0,2.0,57,8028,41.37419,2.1297,1,1,1,1.0,1.0,1.0,23.0,3,0,1,4,34,305,13,7,3.1354942159291497
4691,11702390,5796387,1,5.0,5,8008,41.39358,2.15916,3,1,1,1.0,1.0,1.0,90.0,1,0,15,33,52,297,14,7,4.499809670330265
14063,32063939,240444903,0,1.0,3,8003,41.38031,2.19203,1,1,2,1.0,1.0,1.0,137.0,2,0,28,51,81,171,7,6,4.919980925828125
9473,22919251,4459553,0,206.0,57,8028,41.37302,2.12968,1,0,5,1.0,1.0,3.0,350.0,3,0,17,39,69,344,10,5,5.857933154483459
13499,31036160,193618270,0,126.0,3,8002,41.37773,2.17747,1,0,6,2.0,3.0,4.0,180.0,32,0,2,23,30,36,0,8,5.19295685089021
6859,17784677,8814467,0,1.0,5,8003,41.38901,2.17459,1,0,2,1.0,1.0,2.0,50.0,32,0,8,38,68,293,3,7,3.912023005428146
13242,30517904,193820788,0,2.0,3,8003,41.37922,2.18825,1,0,8,1.0,3.0,4.0,70.0,1,0,1,7,22,268,0,8,4.248495242049359
13441,30951133,211486303,0,5.0,50,8015,41.37777,2.1536,1,0,9,2.0,4.0,6.0,165.0,1,0,2,9,22,179,1,7,5.10594547390058
6656,17439673,6328656,0,1.0,3,8003,41.38658,2.1816,1,0,4,1.0,1.0,1.0,100.0,3,0,0,0,0,0,3,6,4.605170185988092
1426,2053772,3038266,0,4.0,6,8025,41.40764,2.17371,1,0,6,2.5,3.0,3.0,53.0,3,0,5,14,44,98,46,7,3.970291913552122
5029,12997350,48231315,0,1.0,3,8001,41.38194,2.16809,1,1,2,1.5,1.0,1.0,50.0,2,0,17,47,76,348,8,7,3.912023005428146
5283,13587598,17636635,0,1.0,44,8042,41.4441,2.17379,1,1,2,1.0,1.0,1.0,150.0,2,0,0,0,0,190,0,6,5.010635294096256
12797,29673130,223315429,0,9.0,25,8011,41.38631,2.15605,1,0,8,1.5,4.0,4.0,164.0,1,0,21,42,42,249,16,5,5.099866427824199
1503,2212992,9979611,0,1.0,6,8015,41.38008,2.16035,1,0,4,1.0,2.0,3.0,126.0,3,0,2,9,23,298,30,7,4.836281906951478
9802,23410272,2579651,0,11.0,6,8025,41.40274,2.17099,1,0,6,2.0,3.0,5.0,90.0,31,0,24,48,74,322,0,8,4.499809670330265
14420,32515264,241431385,0,32.0,26,8003,41.38105,2.1894,1,0,4,1.0,3.0,3.0,66.0,32,0,0,13,43,318,0,8,4.189654742026425
17125,35634431,23653030,0,9.0,3,8003,41.38774,2.17856,1,0,4,1.0,1.0,2.0,64.0,32,0,8,38,68,343,0,8,4.158883083359672
679,942410,5096271,1,1.0,47,8018,41.40667,2.19547,1,0,4,2.0,2.0,3.0,86.0,6,0,1,14,29,208,31,7,4.454347296253507
6675,17471121,102947901,0,520.0,5,8010,41.38806,2.17061,1,0,8,3.0,4.0,6.0,190.0,1,0,4,7,12,190,24,7,5.247024072160486
5853,15049853,4459553,0,206.0,16,8004,41.37335,2.16914,1,0,6,1.0,3.0,6.0,400.0,2,0,11,23,50,321,15,6,5.991464547107982
7197,18580775,129000409,0,131.0,40,8014,41.38448,2.13546,1,0,7,2.0,3.0,5.0,146.0,1,0,13,43,73,348,26,7,4.983606621708336
10098,23936985,156655547,0,1.0,57,8028,41.37346,2.13144,1,1,1,1.0,1.0,1.0,125.0,1,0,29,59,89,180,2,6,4.8283137373023015
11761,27270608,5614931,0,40.0,40,8029,41.38491,2.14024,24,0,4,1.0,1.0,3.0,120.0,1,0,8,29,59,144,0,8,4.787491742782046
5055,13074903,17751441,1,8.0,50,8011,41.38387,2.16141,1,0,6,2.0,3.0,4.0,189.0,4,0,13,33,63,163,24,7,5.241747015059643
1851,2991893,6092480,1,3.0,6,8015,41.37575,2.16603,1,0,5,2.0,3.0,3.0,75.0,2,0,0,2,10,49,60,7,4.31748811353631
6524,17151412,114338664,0,20.0,6,8013,41.40125,2.17869,1,0,2,1.0,1.0,1.0,118.0,4,0,9,30,60,335,28,6,4.770684624465665
1071,1343928,7290200,0,5.0,21,8025,41.40191,2.16767,1,0,6,1.0,2.0,4.0,99.0,3,0,0,0,0,0,27,7,4.59511985013459
11215,26228944,5571621,0,4.0,57,8028,41.37303,2.13264,1,0,4,1.0,3.0,3.0,38.0,31,0,0,20,27,271,2,6,3.6375861597263857
6787,17628085,12617302,0,12.0,54,8005,41.3927,2.19022,1,1,2,1.5,1.0,1.0,30.0,2,0,0,0,0,0,18,6,3.4011973816621555
14811,33002862,158286631,1,3.0,3,8001,41.38007,2.17174,1,1,2,2.0,1.0,1.0,110.0,1,0,30,60,90,90,16,7,4.700480365792417
2773,5356477,27767225,1,1.0,65,8037,41.39942,2.16298,1,0,5,1.0,3.0,4.0,145.0,2,0,1,6,12,161,62,7,4.976733742420574
3393,7186328,289673,0,1.0,3,8001,41.38153,2.16725,1,0,3,1.0,2.0,2.0,38.0,28,0,9,32,32,254,4,6,3.6375861597263857
1100,1396721,1228590,1,7.0,6,8007,41.392,2.1633,1,0,4,1.0,1.0,2.0,194.0,2,0,5,6,8,177,49,7,5.267858159063328
7381,18918153,128959838,0,49.0,4,8019,41.40885,2.21423,1,0,8,2.0,3.0,6.0,162.0,1,0,12,38,68,328,2,5,5.087596335232384
16152,34675738,138614821,0,2.0,40,8028,41.38113,2.12858,1,1,2,1.0,1.0,1.0,40.0,2,0,2,8,29,120,6,7,3.688879454113936
419,682871,3479346,0,16.0,52,8006,41.39742,2.14831,1,0,5,1.0,2.0,3.0,119.0,2,0,1,17,46,227,43,7,4.77912349311153
